date,period_start,long_ret,short_ret,strategy_ret,turnover,cost,strategy_ret_net,ic,n_long,n_short,universe_size
2019-04-05,2019-03-29,0.024780102294760725,0.022927325811213803,0.0009263882417734608,1.0,0.0005,0.00042638824177346083,-0.10955818014323501,38,38,381
2019-04-12,2019-04-05,0.002583263504768113,0.018717193302317307,-0.008066964898774598,1.8421052631578947,0.0009210526315789473,-0.008988017530353545,-0.21177686157749728,38,38,381
2019-04-18,2019-04-12,-0.013628778627342776,-0.0032357025067930737,-0.005196538060274852,1.6315789473684208,0.0008157894736842104,-0.006012327533959062,-0.22987086087287023,38,38,383
2019-04-26,2019-04-18,0.02180279085689208,-0.009830099150427672,0.015816445003659876,1.5526315789473681,0.0007763157894736841,0.015040129214186192,0.25601763334670113,38,38,384
2019-05-03,2019-04-26,0.0041531970951543965,0.01126721482251713,-0.003557008863681367,1.9736842105263155,0.0009868421052631577,-0.004543850968944525,-0.06920522362754739,38,38,384
2019-05-10,2019-05-03,-0.01853225384539494,-0.017834777676879424,-0.00034873808425775824,1.789473684210526,0.000894736842105263,-0.0012434749263630213,-0.025924858431385846,38,38,384
2019-05-17,2019-05-10,-0.03911600889689682,0.0016577266200360865,-0.020386867758466452,1.8421052631578947,0.0009210526315789473,-0.0213079203900454,-0.47420348974069965,38,38,384
2019-05-24,2019-05-17,-0.017965787378964548,-0.005259162736599344,-0.006353312321182601,1.6315789473684208,0.0008157894736842104,-0.007169101794866812,-0.22641442656310573,38,38,384
2019-05-31,2019-05-24,-0.030286435333860714,-0.021434774722330047,-0.004425830305765334,1.736842105263158,0.000868421052631579,-0.005294251358396913,-0.1405700341990033,38,38,384
2019-06-07,2019-05-31,0.048548523409015554,0.04786355208087637,0.000342485664069591,1.5526315789473684,0.0007763157894736842,-0.0004338301254040932,0.015125272070571981,38,38,384
2019-06-14,2019-06-07,0.015802419151651904,0.0017602671517529752,0.007021075999949464,1.6842105263157894,0.0008421052631578947,0.006178970736791569,0.175267569728242,38,38,384
2019-06-21,2019-06-14,0.02896774069042136,0.015155918560633091,0.006905911064894135,1.8157894736842104,0.0009078947368421053,0.00599801632805203,0.1626598228300915,38,38,385
2019-06-28,2019-06-21,0.0015538658736803234,0.0024977445811662385,-0.00047193935374295756,1.9210526315789473,0.0009605263157894737,-0.0014324656695324312,-0.04265622294262488,38,38,385
2019-07-05,2019-06-28,0.021735968832767173,0.00996428078439523,0.005885844024185971,1.8157894736842104,0.0009078947368421053,0.004977949287343866,0.2428772886238782,38,38,385
2019-07-12,2019-07-05,0.008385544594398036,0.007085202507416662,0.0006501710434906869,1.657894736842105,0.0008289473684210526,-0.00017877632493036567,0.0005635556153690869,38,38,385
2019-07-19,2019-07-12,-0.0027516942565615475,-0.008214442165152486,0.0027313739542954695,1.7105263157894735,0.0008552631578947368,0.0018761107964007327,0.06924925859472249,38,38,386
2019-07-26,2019-07-19,0.018124686458923595,0.015061724518927186,0.0015314809699982041,1.789473684210526,0.000894736842105263,0.0006367441278929411,0.07437510461934894,38,38,386
2019-08-02,2019-07-26,-0.016078526830398666,-0.041951955374216275,0.012936714271908805,1.789473684210526,0.000894736842105263,0.012041977429803542,0.19761197953751275,38,38,386
2019-08-09,2019-08-02,-0.016358470448328676,0.012080197203720278,-0.014219333826024477,1.894736842105263,0.0009473684210526315,-0.015166702247077108,-0.31653748508791285,38,38,386
2019-08-16,2019-08-09,-0.020361731484747594,-0.0018072623299723268,-0.009277234577387633,1.5789473684210524,0.0007894736842105262,-0.010066708261598159,-0.2931841263929467,38,38,386
2019-08-23,2019-08-16,-0.019127012123217105,-0.006615315009629562,-0.006255848556793772,1.763157894736842,0.0008815789473684211,-0.007137427504162193,-0.20236632066973073,38,38,386
2019-08-30,2019-08-23,0.025656089919379427,0.024087682144883507,0.0007842038872479598,1.736842105263158,0.000868421052631579,-8.421716538361916e-05,0.1906294452625336,38,38,386
2019-09-06,2019-08-30,0.013833907240197481,0.027003950064074845,-0.006585021411938682,1.763157894736842,0.0008815789473684211,-0.007466600359307103,-0.10531504082534326,38,38,386
2019-09-13,2019-09-06,-0.012737033701558721,0.02723704055016409,-0.019987037125861404,1.7105263157894735,0.0008552631578947368,-0.02084230028375614,-0.32383280538326026,38,38,386
2019-09-20,2019-09-13,0.02207309432568273,-0.024443954719585357,0.023258524522634043,1.7368421052631577,0.0008684210526315789,0.022390103470002466,0.5383969245967118,38,38,386
2019-09-27,2019-09-20,-0.00577248708074791,-0.015942093731745387,0.005084803325498739,1.9999999999999998,0.0009999999999999998,0.004084803325498739,0.04000398733712706,38,38,386
2019-10-04,2019-09-27,-0.0019928730378147427,-0.006971688524903497,0.002489407743544377,1.8157894736842104,0.0009078947368421053,0.0015815130067022717,0.08363048837892516,38,38,386
2019-10-11,2019-10-04,0.021457899453853055,0.0030793707809614293,0.009189264336445813,1.8421052631578947,0.0009210526315789473,0.008268211704866866,0.29114461725641616,38,38,386
2019-10-18,2019-10-11,0.002715257817560581,0.013908375557231819,-0.005596558869835619,1.8947368421052633,0.0009473684210526316,-0.006543927290888251,-0.18540573417325226,38,38,386
2019-10-25,2019-10-18,0.015540025658357496,0.012619589767949576,0.00146021794520396,1.8157894736842104,0.0009078947368421053,0.0005523232083618548,-0.0668947817585773,38,38,387
