date,period_start,long_ret,short_ret,strategy_ret,turnover,cost,strategy_ret_net,ic,n_long,n_short,universe_size
2020-12-11,2020-12-04,-0.0006111053691744227,-0.010426503367633207,0.004907698999229392,0.6842105263157895,0.00034210526315789477,0.004565593736071498,0.09592990424623213,38,38,389
2020-12-18,2020-12-11,0.020669548656347726,0.013496539854819684,0.003586504400764021,0.9473684210526315,0.00047368421052631577,0.003112820190237705,0.11490431758366987,38,38,389
2020-12-24,2020-12-18,0.006097133687960499,-0.005810996978678593,0.005954065333319545,0.6052631578947367,0.0003026315789473684,0.005651433754372177,0.1993545743472863,38,38,389
2020-12-31,2020-12-24,0.009508514476414563,0.012277379703007995,-0.001384432613296716,0.5789473684210525,0.0002894736842105263,-0.0016739062975072423,-0.06502347465695199,38,38,389
2021-01-08,2020-12-31,0.05517345057846965,0.006702188135266705,0.024235631221601474,0.4473684210526315,0.00022368421052631576,0.024011947011075157,0.4086434445590095,38,38,389
2021-01-15,2021-01-08,0.005741469762086247,0.0019061665042494273,0.00191765162891841,0.6052631578947367,0.0003026315789473684,0.0016150200499710416,-0.03846235390772003,38,38,389
2021-01-22,2021-01-15,-0.0006330750662712521,0.008211717438200282,-0.004422396252235767,0.49999999999999994,0.00024999999999999995,-0.0046723962522357675,-0.05932004322476576,38,38,389
2021-01-29,2021-01-22,-0.049607662798103434,-0.008366644849132883,-0.020620508974485276,0.4473684210526316,0.0002236842105263158,-0.020844193185011593,-0.3219149122681839,38,38,389
2021-02-05,2021-01-29,0.07599233578491153,0.012416074846524888,0.03178813046919332,0.5,0.00025,0.03153813046919332,0.40761198624342293,38,38,389
2021-02-12,2021-02-05,0.030279670067319974,-0.009599041150407316,0.019939355608863646,0.8421052631578947,0.00042105263157894734,0.0195183029772847,0.31370562768488897,38,38,389
2021-02-19,2021-02-12,0.012683756771504864,-0.010922750677626514,0.011803253724565688,0.5789473684210527,0.00028947368421052634,0.011513780040355161,0.2570427028779135,38,38,389
2021-02-26,2021-02-19,0.0032384791395295067,-0.025545462741037576,0.014391970940283542,0.4473684210526315,0.00022368421052631576,0.014168286729757227,0.33840058385946603,38,38,389
2021-03-05,2021-02-26,0.02693034448218975,0.01203863645720916,0.007445854012490294,0.5789473684210527,0.00028947368421052634,0.007156380328279768,0.06044922930142764,38,38,389
2021-03-12,2021-03-05,0.045191151786867945,0.02491998362914215,0.010135584078862897,0.5,0.00025,0.009885584078862896,0.12430172324164322,38,38,389
2021-03-19,2021-03-12,-0.016196820305161674,0.004832369163879629,-0.010514594734520651,0.5263157894736842,0.0002631578947368421,-0.010777752629257493,-0.30821215463305945,38,38,389
2021-03-26,2021-03-19,0.001681307321607472,0.03579094414593727,-0.0170548184121649,0.39473684210526316,0.00019736842105263157,-0.01725218683321753,-0.3282236770016455,38,38,389
2021-04-01,2021-03-26,0.0010177277137293917,0.0002445576576752671,0.0003865850280270623,0.5526315789473684,0.0002763157894736842,0.00011026923855337808,0.00039161810853550935,38,38,389
2021-04-09,2021-04-01,0.0018531327205326773,0.00972558117899039,-0.003936224229228857,0.39473684210526316,0.00019736842105263157,-0.0041335926502814885,-0.013966350613317462,38,38,389
2021-04-16,2021-04-09,0.009580905602745604,0.029437931211474148,-0.009928512804364272,0.39473684210526316,0.00019736842105263157,-0.010125881225416904,-0.26255919629624347,38,38,389
2021-04-23,2021-04-16,-0.0013213786293952861,0.0038058400229953443,-0.0025636093261953152,0.47368421052631576,0.00023684210526315788,-0.002800451431458473,-0.08815788668967585,38,38,389
2021-04-30,2021-04-23,0.01116021039955822,0.000879668122010361,0.00514027113877393,0.5263157894736842,0.0002631578947368421,0.004877113244037088,0.09699895913386168,38,38,389
2021-05-07,2021-04-30,0.046923430808876135,-0.005540623740370197,0.026232027274623166,0.5789473684210527,0.00028947368421052634,0.02594255359041264,0.36420272807520043,38,38,389
2021-05-14,2021-05-07,-0.010268169589570702,0.0013618986688543975,-0.00581503412921255,0.5526315789473684,0.0002763157894736842,-0.006091349918686234,-0.11580171610648912,38,38,389
2021-05-21,2021-05-14,-0.008747737514065905,-0.00033860464452702203,-0.004204566434769442,0.6052631578947368,0.00030263157894736844,-0.00450719801371681,-0.11344405733402102,38,38,389
2021-05-28,2021-05-21,0.012477394542866019,-0.004059555398455264,0.008268474970660642,0.5526315789473684,0.0002763157894736842,0.007992159181186958,0.278684440675271,38,38,389
2021-06-04,2021-05-28,0.019057609037914675,0.007618974940989594,0.00571931704846254,0.47368421052631576,0.00023684210526315788,0.0054824749431993825,0.04729750942349994,38,38,389
2021-06-11,2021-06-04,-0.012820465675631717,0.009536366173203017,-0.011178415924417366,0.5789473684210527,0.00028947368421052634,-0.011467889608627893,-0.2772857466123308,38,38,389
2021-06-18,2021-06-11,-0.05562196787048702,-0.00866242422085476,-0.02347977182481613,0.6923076923076923,0.00034615384615384613,-0.023825925670969975,-0.4094918947021854,39,39,390
2021-06-25,2021-06-18,0.049864420776903146,0.029585845352521185,0.01013928771219098,0.717948717948718,0.000358974358974359,0.009780313353216621,0.3007237008515781,39,39,391
2021-07-02,2021-06-25,0.0015281908094893193,0.010411773323888554,-0.004441791257199617,0.7692307692307693,0.00038461538461538467,-0.004826406641815001,-0.1485315196312639,39,39,391
2021-07-09,2021-07-02,0.0021310580458168507,0.005635715100427907,-0.001752328527305528,0.3846153846153846,0.0001923076923076923,-0.0019446362196132204,-0.11001156315368958,39,39,391
2021-07-16,2021-07-09,-0.018601658965951312,-0.004972353612432767,-0.006814652676759273,0.5641025641025641,0.00028205128205128203,-0.007096703958810555,-0.15317003055402767,39,39,391
2021-07-23,2021-07-16,0.02181565194806369,0.01332013233932772,0.004247759804367984,0.5384615384615385,0.0002692307692307693,0.003978529035137215,0.05897449280715631,39,39,391
2021-07-30,2021-07-23,0.005786615721011348,0.007972807634236379,-0.0010930959566125154,0.5384615384615384,0.0002692307692307692,-0.0013623267258432846,0.021538581987979144,39,39,391
2021-08-06,2021-07-30,0.01747679480314285,-0.002183009302779695,0.009829902052961272,0.6666666666666666,0.0003333333333333333,0.00949656871962794,0.16496364432060454,39,39,391
2021-08-13,2021-08-06,0.005715980501961529,0.005875445247256987,-7.973237264772941e-05,0.8717948717948718,0.0004358974358974359,-0.0005156298085451654,-0.07043104867365008,39,39,391
2021-08-20,2021-08-13,-0.005154621326659043,-0.0036604057585207963,-0.0007471077840691235,0.641025641025641,0.0003205128205128205,-0.001067620604581944,0.05714472978039539,39,39,392
2021-08-27,2021-08-20,0.013952063605976818,0.03087795755275004,-0.008462946973386612,0.7948717948717949,0.0003974358974358975,-0.00886038287082251,-0.16201123662209654,39,39,392
2021-09-03,2021-08-27,0.017980936932167593,0.0004786006727208576,0.008751168129723368,0.5641025641025641,0.00028205128205128203,0.008469116847672086,0.27051046107125226,39,39,392
2021-09-10,2021-09-03,-0.009857997118242366,-0.016687241647789623,0.0034146222647736283,0.8717948717948718,0.0004358974358974359,0.0029787248288761924,0.06958860543885659,39,39,392
2021-09-17,2021-09-10,-0.009425389987551082,0.011099868980077773,-0.010262629483814428,0.5384615384615384,0.0002692307692307692,-0.010531860253045198,-0.19583824236631256,39,39,392
2021-09-24,2021-09-17,-0.0002453876158133633,0.0068137210161698806,-0.003529554315991622,0.43589743589743585,0.00021794871794871793,-0.00374750303394034,-0.02867944389836917,39,39,392
2021-10-01,2021-09-24,-0.05494444368857192,0.0006723334266305792,-0.02780838855760125,0.5384615384615384,0.0002692307692307692,-0.028077619326832018,-0.4632395505450551,39,39,392
2021-10-08,2021-10-01,-0.007219665283037755,0.013448692276803289,-0.010334178779920522,0.5128205128205128,0.0002564102564102564,-0.010590589036330778,-0.17111165740773573,39,39,392
2021-10-15,2021-10-08,0.020148944491085705,0.008113359236146938,0.006017792627469384,0.46153846153846156,0.0002307692307692308,0.005787023396700153,0.1505508941047378,39,39,392
2021-10-22,2021-10-15,0.03111788732584788,0.007158228579008126,0.011979829373419877,0.3846153846153846,0.0001923076923076923,0.011787521681112184,0.28810986724593585,39,39,392
2021-10-29,2021-10-22,0.02089329852191157,-0.013149950883625819,0.017021624702768696,0.48717948717948717,0.0002435897435897436,0.016778034959178952,0.2458884649113545,39,39,392
2021-11-05,2021-10-29,-0.007559134480742564,0.03400555795613364,-0.020782346218438105,0.6666666666666666,0.0003333333333333333,-0.02111567955177144,-0.2426904382728863,39,39,392
2021-11-12,2021-11-05,0.0054427872080606045,0.017520182171509142,-0.006038697481724269,0.6666666666666666,0.0003333333333333333,-0.006372030815057602,-0.04683446561498811,39,39,392
2021-11-19,2021-11-12,0.010285767343886075,-0.01757670117858689,0.013931234261236481,0.43589743589743585,0.00021794871794871793,0.013713285543287762,0.27538927950868364,39,39,392
2021-11-26,2021-11-19,-0.025493056261739994,-0.007350978740344673,-0.009071038760697661,0.6153846153846154,0.0003076923076923077,-0.009378731068389969,-0.19880836503204005,39,39,392
2021-12-03,2021-11-26,-0.01623631138423867,-0.00640788791687859,-0.004914211733680039,0.4358974358974359,0.00021794871794871795,-0.005132160451628757,0.006514786465532114,39,39,392
2021-12-10,2021-12-03,0.023365998987962613,0.032631770042488725,-0.004632885527263056,0.7435897435897435,0.00037179487179487175,-0.005004680399057927,0.027877994875348082,39,39,392
2021-12-17,2021-12-10,-0.023924684484557927,0.013178810066253837,-0.018551747275405883,0.641025641025641,0.0003205128205128205,-0.018872260095918702,-0.3043213302579578,39,39,392
2021-12-23,2021-12-17,0.0238550946317346,0.021929957300034036,0.0009625686658502816,0.4615384615384615,0.00023076923076923076,0.0007317994350810508,0.14964425863275943,39,39,392
2021-12-31,2021-12-23,0.0232112862105317,0.014514446781797577,0.004348419714367062,0.48717948717948717,0.0002435897435897436,0.004104829970777319,0.17971443472842172,39,39,392
2022-01-07,2021-12-31,-0.05919441778172079,0.026618768535748155,-0.04290659315873448,0.5897435897435898,0.0002948717948717949,-0.04320146495360627,-0.4193371341234801,39,39,392
2022-01-14,2022-01-07,-0.01714403486949237,0.008330515386571103,-0.012737275128031737,0.46153846153846156,0.0002307692307692308,-0.012968044358800968,-0.19655084071464626,39,39,392
2022-01-21,2022-01-14,-0.06138667398556161,-0.04264487129551468,-0.009370901345023462,0.5897435897435896,0.00029487179487179484,-0.009665773139895258,-0.14639841997203795,39,39,392
2022-01-28,2022-01-21,0.007900725273153686,0.012233404016354123,-0.0021663393716002182,0.641025641025641,0.0003205128205128205,-0.002486852192113039,0.08043277051942582,39,39,392
2022-02-04,2022-01-28,0.018719018482307902,0.008586539880413397,0.0050662393009472525,0.4871794871794871,0.00024358974358974357,0.004822649557357509,0.16920654753770076,39,39,392
2022-02-11,2022-02-04,0.004544011494068621,-0.004560878474451145,0.004552444984259883,0.6923076923076923,0.00034615384615384613,0.004206291138106037,0.06130637093734137,39,39,392
2022-02-18,2022-02-11,-0.01201626815735502,-0.023684734494405522,0.005834233168525251,0.5641025641025641,0.00028205128205128203,0.0055521818864739695,0.024288905738199695,39,39,392
2022-02-25,2022-02-18,0.010284763208559883,0.016480470866399317,-0.003097853828919717,0.5384615384615385,0.0002692307692307693,-0.0033670845981504864,-0.1422041103198664,39,39,392
2022-03-04,2022-02-25,0.03916375936890184,-0.006057546682917703,0.022610653025909772,0.4358974358974359,0.00021794871794871795,0.022392704307961055,0.2085681932912561,39,39,392
2022-03-11,2022-03-04,-0.008674617075130711,-0.04395417729940375,0.01763978011213652,0.5384615384615384,0.0002692307692307692,0.01737054934290575,0.2331569318645283,39,39,392
2022-03-18,2022-03-11,0.027472280543759667,0.07627718763225712,-0.024402453544248727,0.4358974358974359,0.00021794871794871795,-0.024620402262197444,-0.3523977131509756,39,39,392
2022-03-25,2022-03-18,0.04780764910881802,-0.01799619420074772,0.03290192165478287,0.4358974358974359,0.00021794871794871795,0.03268397293683415,0.45057153296101043,39,39,392
2022-04-01,2022-03-25,-0.009745269296264496,0.011107732904440835,-0.010426501100352665,0.46153846153846156,0.0002307692307692308,-0.010657270331121895,-0.09748751807394049,39,39,392
2022-04-08,2022-04-01,0.019884488051662586,-0.01598019001595085,0.01793233903380672,0.6153846153846154,0.0003076923076923077,0.017624646726114412,0.2738170608435873,39,39,392
2022-04-14,2022-04-08,0.0008426510283227279,-0.007642545956188845,0.004242598492255787,0.5128205128205128,0.0002564102564102564,0.0039861882358455305,0.2240019140746242,39,39,392
2022-04-22,2022-04-14,-0.0372242981002077,-0.02170870185400686,-0.00775779812310042,0.5384615384615384,0.0002692307692307692,-0.00802702889233119,-0.12586036737961032,39,39,392
2022-04-29,2022-04-22,-0.025092312672000953,-0.029826783148010395,0.0023672352380047206,0.5641025641025641,0.00028205128205128203,0.002085183955953439,-0.013485978526823938,39,39,392
2022-05-06,2022-04-29,0.02710811949580106,-0.013273315220259521,0.02019071735803029,0.4615384615384615,0.00023076923076923076,0.019959948127261058,0.1783256946987225,39,39,392
2022-05-13,2022-05-06,-0.017023893158357492,-0.01805267249479553,0.0005143896682190188,0.5641025641025641,0.00028205128205128203,0.0002323383861677368,-0.004273597922408259,39,39,392
2022-05-20,2022-05-13,-0.014722106267349062,-0.02387631328630228,0.004577103509476609,0.4615384615384615,0.00023076923076923076,0.004346334278707379,0.04694224188181744,39,39,392
2022-05-27,2022-05-20,0.05536866349714449,0.06790379661333375,-0.006267566558094628,0.5384615384615385,0.0002692307692307693,-0.006536797327325397,-0.16689184801036247,39,39,392
2022-06-03,2022-05-27,-0.011603971205426951,-0.010288773776444868,-0.0006575987144910415,0.5641025641025641,0.00028205128205128203,-0.0009396499965423236,-0.018737730737831144,39,39,392
2022-06-10,2022-06-03,-0.028821399741396823,-0.056058195246468226,0.013618397752535701,0.46153846153846156,0.0002307692307692308,0.01338762852176647,0.3424534101725656,39,39,392
2022-06-17,2022-06-10,-0.10648067988917234,-0.06363507340142033,-0.021422803243876007,0.43589743589743585,0.00021794871794871793,-0.021640751961824724,-0.09373268059298065,39,39,392
2022-06-24,2022-06-17,0.027101749112256525,0.08001610564990086,-0.026457178268822167,0.5128205128205128,0.0002564102564102564,-0.026713588525232423,-0.3248300979867553,39,39,392
2022-07-01,2022-06-24,0.015843183924513213,-0.025352843389732222,0.020598013657122716,0.4615384615384615,0.00023076923076923076,0.020367244426353483,0.4288648748580082,39,39,392
2022-07-08,2022-07-01,-0.012233524448733272,0.02414843107124477,-0.01819097775998902,0.46153846153846156,0.0002307692307692308,-0.018421746990758252,-0.4066334798107759,39,39,392
2022-07-15,2022-07-08,-0.017053538014284355,-0.0026865639834135436,-0.007183487015435405,0.4358974358974359,0.00021794871794871795,-0.007401435733384123,-0.07554489148189444,39,39,392
2022-07-22,2022-07-15,0.0008981653456028418,0.05121706461597576,-0.02515944963518646,0.5128205128205128,0.0002564102564102564,-0.025415859891596716,-0.5128279655705628,39,39,392
2022-07-29,2022-07-22,0.038527582764131305,0.04542532683738242,-0.003448872036625559,0.5384615384615384,0.0002692307692307692,-0.003718102805856328,-0.045614262963731785,39,39,392
2022-08-05,2022-07-29,-0.013932118287634099,-0.0033093074569817836,-0.005311405415326158,0.5897435897435898,0.0002948717948717949,-0.005606277210197953,-0.16475026784693297,39,39,392
2022-08-12,2022-08-05,0.028479391592491205,0.05239293896455406,-0.011956773686031428,0.717948717948718,0.000358974358974359,-0.012315748045005787,-0.2279224998993955,39,39,392
2022-08-19,2022-08-12,0.009193384073484117,-0.027155131952365574,0.018174258012924847,0.6666666666666666,0.0003333333333333333,0.017840924679591513,0.5419472800736623,39,39,392
2022-08-26,2022-08-19,-0.022297626166938558,-0.041704386589778715,0.009703380211420079,0.641025641025641,0.0003205128205128205,0.009382867390907258,0.2703726030737552,39,39,392
2022-09-02,2022-08-26,-0.019442692291205568,-0.03425902127141416,0.0074081644901042975,0.5384615384615384,0.0002692307692307692,0.0071389337208735285,0.13785241942777773,39,39,392
